"DB_ID","Pathway source","Pathway ID","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","Pathway associated genes","p_value","fdr","Pathway"
"GO_BP","biological_process","GO:0031329",16,789,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000265641,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000330393,9606.ENSP00000348069,9606.ENSP00000352833,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000418823","SIRT1,APOE,CPT1A,INSR,IRS1,LEPR,SREBF1,PTPN22,IRS2,FOXO1,AKT2,NFE2L2,INS,IL6,TNF,FTO",2.02e-06,8.34e-05,"Regulation of cellular catabolic process"
"GO_BP","biological_process","GO:0002683",12,433,9606,"9606.ENSP00000225831,9606.ENSP00000245479,9606.ENSP00000287820,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000369293,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000481570,9606.ENSP00000497102","CCL2,SOX9,PPARG,PTPN22,HLA-DRB1,IL2RA,INS,ADIPOQ,TNF,PIK3R1,TNFAIP3,CTLA4",2.03e-06,8.39e-05,"Negative regulation of immune system process"
"GO_BP","biological_process","GO:0050810",6,70,9606,"9606.ENSP00000212015,9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000252486,9606.ENSP00000348069,9606.ENSP00000398698","SIRT1,NR3C1,EGR1,APOE,SREBF1,TNF",2.08e-06,8.58e-05,"Regulation of steroid biosynthetic process"
"GO_BP","biological_process","GO:0051090",12,436,9606,"9606.ENSP00000212015,9606.ENSP00000264867,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000295886,9606.ENSP00000337383,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000481570,9606.ENSP00000486891","SIRT1,PPARGC1A,PPARG,NEUROD1,NKX6-1,NLRP3,INS,RELA,IL6,TNF,TNFAIP3,TCF7L2",2.18e-06,8.9e-05,"Regulation of DNA-binding transcription factor activity"
"GO_BP","biological_process","GO:0051707",21,1328,9606,"9606.ENSP00000216392,9606.ENSP00000225831,9606.ENSP00000256104,9606.ENSP00000287820,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000389814,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000431885,9606.ENSP00000446252,9606.ENSP00000481570,9606.ENSP00000494321,9606.ENSP00000494664,9606.ENSP00000497271,9606.ENSP00000497642","PYGL,CCL2,FABP4,PPARG,CXCL8,NLRP3,PTPN22,HLA-DRB1,POMC,RELA,IL6,ADIPOQ,MECP2,TNF,TYK2,SOD2,TNFAIP3,ABCC8,HK1,IFIH1,LPL",2.17e-06,8.9e-05,"Response to other organism"
"GO_BP","biological_process","GO:1902533",18,997,9606,"9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000303830,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000380432,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000438804,9606.ENSP00000467494,9606.ENSP00000486891","SIRT1,CCL2,SOX9,APOE,INSR,PTPN22,HLA-DRB1,AVPR1B,INS,POMC,RELA,IL6,GCG,ADIPOQ,TNF,HNF1A,GIPR,TCF7L2",2.17e-06,8.9e-05,"Positive regulation of intracellular signal transduction"
"GO_BP","biological_process","GO:0071901",7,113,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000389814,9606.ENSP00000481570","SIRT1,APOE,PPARG,SH2B3,PTPN22,ADIPOQ,TNFAIP3",2.21e-06,9e-05,"Negative regulation of protein serine/threonine kinase activity"
"GO_BP","biological_process","GO:0070328",5,38,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000264717,9606.ENSP00000312987,9606.ENSP00000497642","SIRT1,APOE,GCKR,HNF4A,LPL",2.22e-06,9.01e-05,"Triglyceride homeostasis"
"GO_BP","biological_process","GO:0045765",10,288,9606,"9606.ENSP00000212015,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000306512,9606.ENSP00000380252,9606.ENSP00000385675,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000481570,9606.ENSP00000494321","SIRT1,GATA6,PPARG,CXCL8,NFE2L2,IL6,MECP2,TNF,TNFAIP3,ABCC8",2.24e-06,9.02e-05,"Regulation of angiogenesis"
"GO_BP","biological_process","GO:1903578",6,71,9606,"9606.ENSP00000223366,9606.ENSP00000264867,9606.ENSP00000303830,9606.ENSP00000380432,9606.ENSP00000408025,9606.ENSP00000438804","GCK,PPARGC1A,INSR,INS,FBP1,HNF1A",2.25e-06,9.05e-05,"Regulation of ATP metabolic process"
"GO_BP","biological_process","GO:0051594",3,3,9606,"9606.ENSP00000223366,9606.ENSP00000295886,9606.ENSP00000370421","GCK,NKX6-1,PDX1",2.33e-06,9.31e-05,"Detection of glucose"
"GO_BP","biological_process","GO:0055082",13,523,9606,"9606.ENSP00000212015,9606.ENSP00000223366,9606.ENSP00000252486,9606.ENSP00000264867,9606.ENSP00000295108,9606.ENSP00000356094,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000428056,9606.ENSP00000438804,9606.ENSP00000494321,9606.ENSP00000494664,9606.ENSP00000499695","SIRT1,GCK,APOE,PPARGC1A,NEUROD1,AVPR1B,IRS2,FOXO1,PIK3R1,HNF1A,ABCC8,HK1,UCP2",2.39e-06,9.45e-05,"Cellular chemical homeostasis"
"GO_BP","biological_process","GO:0072359",17,901,9606,"9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000239938,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000306512,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000359871,9606.ENSP00000368880,9606.ENSP00000386104,9606.ENSP00000408617,9606.ENSP00000446252,9606.ENSP00000486891","SIRT1,CCL2,EGR1,SOX9,APOE,GATA6,PPARG,INSR,CXCL8,SOCS3,LEPR,ACADM,FOXO1,CPE,HDAC9,SOD2,TCF7L2",2.42e-06,9.58e-05,"Circulatory system development"
"GO_BP","biological_process","GO:0045722",4,16,9606,"9606.ENSP00000212015,9606.ENSP00000264867,9606.ENSP00000368880,9606.ENSP00000387662","SIRT1,PPARGC1A,FOXO1,GCG",2.57e-06,1e-04,"Positive regulation of gluconeogenesis"
"GO_BP","biological_process","GO:0043200",7,117,9606,"9606.ENSP00000287641,9606.ENSP00000352516,9606.ENSP00000370421,9606.ENSP00000380432,9606.ENSP00000398698,9606.ENSP00000438804,9606.ENSP00000496168","SST,DNMT1,PDX1,INS,TNF,HNF1A,BCL11A",2.75e-06,0.00011,"Response to amino acid"
"GO_BP","biological_process","GO:0045937",17,912,9606,"9606.ENSP00000212015,9606.ENSP00000239938,9606.ENSP00000245479,9606.ENSP00000264867,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000330393,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000385675,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000438804","SIRT1,EGR1,SOX9,PPARGC1A,PPARG,INSR,IRS1,LEPR,HLA-DRB1,AVPR1B,AKT2,INS,IL6,GCG,ADIPOQ,TNF,HNF1A",2.85e-06,0.00011,"Positive regulation of phosphate metabolic process"
"GO_BP","biological_process","GO:1903037",11,368,9606,"9606.ENSP00000225831,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000369293,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000431885,9606.ENSP00000497102","CCL2,NLRP3,PTPN22,HLA-DRB1,HLA-DQB1,IL2RA,RELA,IL6,TNF,TYK2,CTLA4",2.77e-06,0.00011,"Regulation of leukocyte cell-cell adhesion"
"GO_BP","biological_process","GO:2001234",9,230,9606,"9606.ENSP00000212015,9606.ENSP00000370421,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000446252,9606.ENSP00000481570,9606.ENSP00000486891","SIRT1,PDX1,NFE2L2,INS,RELA,TNF,SOD2,TNFAIP3,TCF7L2",2.9e-06,0.00011,"Negative regulation of apoptotic signaling pathway"
"GO_BP","biological_process","GO:0071216",9,232,9606,"9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000462521,9606.ENSP00000481570","CCL2,CXCL8,NLRP3,PTPN22,RELA,IL6,TNF,TXNIP,TNFAIP3",3.1e-06,0.00012,"Cellular response to biotic stimulus"
"GO_BP","biological_process","GO:0044092",19,1143,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000264717,9606.ENSP00000287820,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000365016,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000408617,9606.ENSP00000438804,9606.ENSP00000462521,9606.ENSP00000481570,9606.ENSP00000486891","SIRT1,APOE,FABP4,GCKR,PPARG,SOCS3,LEPR,NLRP3,SH2B3,PTPN22,IRS2,INS,ADIPOQ,TNF,HDAC9,HNF1A,TXNIP,TNFAIP3,TCF7L2",3.57e-06,0.00014,"Negative regulation of molecular function"
"GO_BP","biological_process","GO:0046425",6,78,9606,"9606.ENSP00000295108,9606.ENSP00000330341,9606.ENSP00000345492,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000431885","NEUROD1,SOCS3,SH2B3,IL6,TNF,TYK2",3.75e-06,0.00014,"Regulation of receptor signaling pathway via JAK-STAT"
"GO_BP","biological_process","GO:0071356",8,175,9606,"9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000256104,9606.ENSP00000306512,9606.ENSP00000320935,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000398698","SIRT1,CCL2,FABP4,CXCL8,SLC2A4,NFE2L2,RELA,TNF",3.54e-06,0.00014,"Cellular response to tumor necrosis factor"
"GO_BP","biological_process","GO:0001937",5,43,9606,"9606.ENSP00000225831,9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000381736,9606.ENSP00000398698","CCL2,APOE,PPARG,ATP5F1A,TNF",3.88e-06,0.00015,"Negative regulation of endothelial cell proliferation"
"GO_BP","biological_process","GO:0045721",4,18,9606,"9606.ENSP00000223366,9606.ENSP00000330393,9606.ENSP00000380432,9606.ENSP00000389814","GCK,LEPR,INS,ADIPOQ",3.86e-06,0.00015,"Negative regulation of gluconeogenesis"
"GO_BP","biological_process","GO:1902176",4,18,9606,"9606.ENSP00000212015,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000446252","SIRT1,NFE2L2,INS,SOD2",3.86e-06,0.00015,"Negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"
"GO_BP","biological_process","GO:1902952",3,4,9606,"9606.ENSP00000252486,9606.ENSP00000303252,9606.ENSP00000380432","APOE,ZNF804A,INS",4.06e-06,0.00015,"Positive regulation of dendritic spine maintenance"
"GO_BP","biological_process","GO:0006094",5,44,9606,"9606.ENSP00000264867,9606.ENSP00000330393,9606.ENSP00000387662,9606.ENSP00000408025,9606.ENSP00000498994","PPARGC1A,LEPR,GCG,FBP1,PC",4.3e-06,0.00016,"Gluconeogenesis"
"GO_BP","biological_process","GO:0045471",7,126,9606,"9606.ENSP00000265641,9606.ENSP00000320935,9606.ENSP00000348069,9606.ENSP00000381736,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000446252","CPT1A,SLC2A4,SREBF1,ATP5F1A,ADIPOQ,TNF,SOD2",4.39e-06,0.00016,"Response to ethanol"
"GO_BP","biological_process","GO:0032496",10,314,9606,"9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000446252,9606.ENSP00000481570,9606.ENSP00000494321","CCL2,CXCL8,NLRP3,PTPN22,RELA,IL6,TNF,SOD2,TNFAIP3,ABCC8",4.7e-06,0.00017,"Response to lipopolysaccharide"
"GO_BP","biological_process","GO:0002521",11,396,9606,"9606.ENSP00000212015,9606.ENSP00000239938,9606.ENSP00000287820,9606.ENSP00000302630,9606.ENSP00000330393,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000408617,9606.ENSP00000428056","SIRT1,EGR1,PPARG,ONECUT1,LEPR,PTPN22,HLA-DRB1,IL6,TNF,HDAC9,PIK3R1",5.47e-06,2e-04,"Leukocyte differentiation"
"GO_BP","biological_process","GO:0006096",5,46,9606,"9606.ENSP00000223366,9606.ENSP00000269848,9606.ENSP00000445175,9606.ENSP00000494664,9606.ENSP00000497767","GCK,PFKL,LDHA,HK1,ALDOB",5.26e-06,2e-04,"Glycolytic process"
"GO_BP","biological_process","GO:0044057",13,567,9606,"9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000348069,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000368880,9606.ENSP00000384092,9606.ENSP00000389814,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000418823,9606.ENSP00000494321","APOE,PPARG,NEUROD1,SREBF1,AVPR1B,GLP1R,FOXO1,POMC,ADIPOQ,MECP2,TNF,FTO,ABCC8",5.63e-06,2e-04,"Regulation of system process"
"GO_BP","biological_process","GO:0048565",7,131,9606,"9606.ENSP00000245479,9606.ENSP00000269216,9606.ENSP00000306512,9606.ENSP00000353198,9606.ENSP00000370421,9606.ENSP00000398698,9606.ENSP00000480291","SOX9,GATA6,CXCL8,PYY,PDX1,TNF,HNF1B",5.6e-06,2e-04,"Digestive tract development"
"GO_BP","biological_process","GO:0050865",14,658,9606,"9606.ENSP00000225831,9606.ENSP00000252486,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000365016,9606.ENSP00000369293,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000431885,9606.ENSP00000481570,9606.ENSP00000497102","CCL2,APOE,NLRP3,SH2B3,PTPN22,HLA-DRB1,HLA-DQB1,IRS2,IL2RA,IL6,TNF,TYK2,TNFAIP3,CTLA4",5.52e-06,2e-04,"Regulation of cell activation"
"GO_BP","biological_process","GO:0060965",4,20,9606,"9606.ENSP00000287820,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000438804","PPARG,IL6,TNF,HNF1A",5.56e-06,2e-04,"Negative regulation of miRNA-mediated gene silencing"
"GO_BP","biological_process","GO:1902894",4,20,9606,"9606.ENSP00000245479,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000384273","SOX9,GATA6,PPARG,RELA",5.56e-06,2e-04,"Negative regulation of miRNA transcription"
"GO_BP","biological_process","GO:0097305",9,252,9606,"9606.ENSP00000265641,9606.ENSP00000287820,9606.ENSP00000320935,9606.ENSP00000348069,9606.ENSP00000381736,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000438804,9606.ENSP00000446252","CPT1A,PPARG,SLC2A4,SREBF1,ATP5F1A,ADIPOQ,TNF,HNF1A,SOD2",5.94e-06,0.00021,"Response to alcohol"
"GO_BP","biological_process","GO:0016051",7,133,9606,"9606.ENSP00000264867,9606.ENSP00000330393,9606.ENSP00000359871,9606.ENSP00000375892,9606.ENSP00000387662,9606.ENSP00000408025,9606.ENSP00000498994","PPARGC1A,LEPR,ACADM,AKT2,GCG,FBP1,PC",6.16e-06,0.00022,"Carbohydrate biosynthetic process"
"GO_BP","biological_process","GO:0045859",14,663,9606,"9606.ENSP00000212015,9606.ENSP00000239938,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000380432,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000438804,9606.ENSP00000481570","SIRT1,EGR1,APOE,FABP4,PPARG,INSR,SH2B3,PTPN22,INS,GCG,ADIPOQ,TNF,HNF1A,TNFAIP3",6.01e-06,0.00022,"Regulation of protein kinase activity"
"GO_BP","biological_process","GO:0001933",10,326,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000287820,9606.ENSP00000330341,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000389814,9606.ENSP00000438804,9606.ENSP00000481570","SIRT1,APOE,FABP4,PPARG,SOCS3,SH2B3,PTPN22,ADIPOQ,HNF1A,TNFAIP3",6.48e-06,0.00023,"Negative regulation of protein phosphorylation"
"GO_BP","biological_process","GO:0043085",19,1191,9606,"9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000239938,9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000337383,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000366863,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000438804,9606.ENSP00000467494","SIRT1,CCL2,EGR1,APOE,PPARG,INSR,IRS1,NLRP3,HLA-DRB1,AVPR1B,GLP1R,TBC1D4,AKT2,INS,GCG,ADIPOQ,TNF,HNF1A,GIPR",6.41e-06,0.00023,"Positive regulation of catalytic activity"
"GO_BP","biological_process","GO:0043408",14,668,9606,"9606.ENSP00000225831,9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000368880,9606.ENSP00000380432,9606.ENSP00000385675,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698","CCL2,APOE,PPARG,INSR,SH2B3,PTPN22,HLA-DRB1,AVPR1B,FOXO1,INS,IL6,GCG,ADIPOQ,TNF",6.54e-06,0.00023,"Regulation of MAPK cascade"
"GO_BP","biological_process","GO:0040008",14,671,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000295886,9606.ENSP00000303830,9606.ENSP00000312987,9606.ENSP00000330341,9606.ENSP00000368332,9606.ENSP00000380432,9606.ENSP00000408025,9606.ENSP00000418823,9606.ENSP00000480291,9606.ENSP00000496168","SIRT1,APOE,GATA6,PPARG,NKX6-1,INSR,HNF4A,SOCS3,ARX,INS,FBP1,FTO,HNF1B,BCL11A",6.87e-06,0.00024,"Regulation of growth"
"GO_BP","biological_process","GO:0002673",5,49,9606,"9606.ENSP00000287820,9606.ENSP00000337383,9606.ENSP00000380432,9606.ENSP00000385675,9606.ENSP00000398698","PPARG,NLRP3,INS,IL6,TNF",7e-06,0.00025,"Regulation of acute inflammatory response"
"GO_BP","biological_process","GO:0051246",30,2622,9606,"9606.ENSP00000212015,9606.ENSP00000239938,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000264867,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000348069,9606.ENSP00000352516,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000418823,9606.ENSP00000438804,9606.ENSP00000481570,9606.ENSP00000486891","SIRT1,EGR1,SOX9,APOE,FABP4,PPARGC1A,PPARG,INSR,SOCS3,LEPR,NLRP3,SH2B3,SREBF1,DNMT1,PTPN22,HLA-DRB1,FOXO1,AKT2,NFE2L2,INS,RELA,IL6,GCG,ADIPOQ,MECP2,TNF,FTO,HNF1A,TNFAIP3,TCF7L2",7.36e-06,0.00026,"Regulation of protein metabolic process"
"GO_BP","biological_process","GO:0042632",6,89,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000312987,9606.ENSP00000408617,9606.ENSP00000497642","SIRT1,APOE,FABP4,HNF4A,HDAC9,LPL",7.68e-06,0.00027,"Cholesterol homeostasis"
"GO_BP","biological_process","GO:0071222",8,195,9606,"9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000481570","CCL2,CXCL8,NLRP3,PTPN22,RELA,IL6,TNF,TNFAIP3",7.61e-06,0.00027,"Cellular response to lipopolysaccharide"
"GO_BP","biological_process","GO:0003018",9,262,9606,"9606.ENSP00000252486,9606.ENSP00000303830,9606.ENSP00000320935,9606.ENSP00000330393,9606.ENSP00000356094,9606.ENSP00000380432,9606.ENSP00000398698,9606.ENSP00000446252,9606.ENSP00000494321","APOE,INSR,SLC2A4,LEPR,AVPR1B,INS,TNF,SOD2,ABCC8",8.04e-06,0.00028,"Vascular process in circulatory system"
"GO_BP","biological_process","GO:0034762",13,587,9606,"9606.ENSP00000225831,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000345708,9606.ENSP00000352833,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000494321","CCL2,INSR,IRS1,KCNJ11,PTPN22,IRS2,AKT2,NFE2L2,INS,ADIPOQ,TNF,PIK3R1,ABCC8",8.11e-06,0.00028,"Regulation of transmembrane transport"
"GO_BP","biological_process","GO:0050680",7,139,9606,"9606.ENSP00000225831,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000370421,9606.ENSP00000381736,9606.ENSP00000398698","CCL2,SOX9,APOE,PPARG,PDX1,ATP5F1A,TNF",8.11e-06,0.00028,"Negative regulation of epithelial cell proliferation"
"GO_BP","biological_process","GO:0061178",5,51,9606,"9606.ENSP00000332208,9606.ENSP00000353099,9606.ENSP00000370421,9606.ENSP00000387662,9606.ENSP00000499695","RFX6,HLA-DRB1,PDX1,GCG,UCP2",8.39e-06,0.00029,"Regulation of insulin secretion involved in cellular response to glucose stimulus"
"GO_BP","biological_process","GO:0009887",17,997,9606,"9606.ENSP00000225831,9606.ENSP00000231509,9606.ENSP00000245479,9606.ENSP00000269216,9606.ENSP00000295108,9606.ENSP00000295886,9606.ENSP00000303830,9606.ENSP00000352673,9606.ENSP00000368014,9606.ENSP00000370421,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000386104,9606.ENSP00000398698,9606.ENSP00000416338,9606.ENSP00000438804,9606.ENSP00000480291","CCL2,NR3C1,SOX9,GATA6,NEUROD1,NKX6-1,INSR,ELF3,PAX4,PDX1,RELA,IL6,CPE,TNF,MFN2,HNF1A,HNF1B",9.08e-06,0.00031,"Animal organ morphogenesis"
"GO_BP","biological_process","GO:0051091",9,267,9606,"9606.ENSP00000264867,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000295886,9606.ENSP00000337383,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698","PPARGC1A,PPARG,NEUROD1,NKX6-1,NLRP3,INS,RELA,IL6,TNF",9.31e-06,0.00032,"Positive regulation of DNA-binding transcription factor activity"
"GO_BP","biological_process","GO:0007610",13,598,9606,"9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000252486,9606.ENSP00000265641,9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000320935,9606.ENSP00000353198,9606.ENSP00000362353,9606.ENSP00000387662,9606.ENSP00000395535,9606.ENSP00000446252,9606.ENSP00000494321","NR3C1,EGR1,APOE,CPT1A,MC4R,INSR,SLC2A4,PYY,GLP1R,GCG,MECP2,SOD2,ABCC8",9.85e-06,0.00033,"Behavior"
"GO_BP","biological_process","GO:2000675",3,6,9606,"9606.ENSP00000295108,9606.ENSP00000370421,9606.ENSP00000486891","NEUROD1,PDX1,TCF7L2",9.67e-06,0.00033,"Negative regulation of type B pancreatic cell apoptotic process"
"GO_BP","biological_process","GO:0051384",7,144,9606,"9606.ENSP00000231509,9606.ENSP00000323740,9606.ENSP00000370421,9606.ENSP00000381736,9606.ENSP00000385675,9606.ENSP00000389814,9606.ENSP00000398698","NR3C1,UCP3,PDX1,ATP5F1A,IL6,ADIPOQ,TNF",1.01e-05,0.00034,"Response to glucocorticoid"
"GO_BP","biological_process","GO:0002376",26,2121,9606,"9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000239938,9606.ENSP00000287820,9606.ENSP00000302630,9606.ENSP00000306512,9606.ENSP00000330393,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000369293,9606.ENSP00000380432,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000408617,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000446252,9606.ENSP00000481570,9606.ENSP00000494664,9606.ENSP00000497102,9606.ENSP00000497271","SIRT1,CCL2,EGR1,PPARG,ONECUT1,CXCL8,LEPR,NLRP3,SH2B3,PTPN22,HLA-DRB1,HLA-DQB1,IL2RA,INS,POMC,RELA,IL6,TNF,HDAC9,PIK3R1,TYK2,SOD2,TNFAIP3,HK1,CTLA4,IFIH1",1.12e-05,0.00038,"Immune system process"
"GO_BP","biological_process","GO:0006469",8,206,9606,"9606.ENSP00000212015,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000287820,9606.ENSP00000345492,9606.ENSP00000352833,9606.ENSP00000389814,9606.ENSP00000481570","SIRT1,APOE,FABP4,PPARG,SH2B3,PTPN22,ADIPOQ,TNFAIP3",1.12e-05,0.00038,"Negative regulation of protein kinase activity"
"GO_BP","biological_process","GO:0030522",7,148,9606,"9606.ENSP00000231509,9606.ENSP00000287820,9606.ENSP00000312987,9606.ENSP00000348069,9606.ENSP00000384273,9606.ENSP00000481570,9606.ENSP00000497271","NR3C1,PPARG,HNF4A,SREBF1,RELA,TNFAIP3,IFIH1",1.2e-05,4e-04,"Intracellular receptor signaling pathway"
"GO_BP","biological_process","GO:0010661",4,25,9606,"9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000416338,9606.ENSP00000446252","GATA6,PPARG,MFN2,SOD2",1.22e-05,0.00041,"Positive regulation of muscle cell apoptotic process"
"GO_BP","biological_process","GO:0120162",6,97,9606,"9606.ENSP00000256104,9606.ENSP00000264867,9606.ENSP00000330393,9606.ENSP00000389814,9606.ENSP00000416338,9606.ENSP00000499695","FABP4,PPARGC1A,LEPR,ADIPOQ,MFN2,UCP2",1.22e-05,0.00041,"Positive regulation of cold-induced thermogenesis"
