category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
RCTM	HSA-9006934	9	521	9606	9606.ENSP00000239938,9606.ENSP00000252486,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000345492,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	EGR1,APOE,INSR,IRS1,SH2B3,IRS2,AKT2,INS,PIK3R1	0.0013	0.0324	Signaling by Receptor Tyrosine Kinases
RCTM	HSA-9692916	3	40	9606	9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000497271	NLRP3,RELA,IFIH1	0.0013	0.0324	SARS-CoV-1 activates/modulates innate immune responses
RCTM	HSA-112411	2	9	9606	9606.ENSP00000385675,9606.ENSP00000431885	IL6,TYK2	0.0013	0.0325	MAPK1 (ERK2) activation
RCTM	HSA-202424	4	92	9606	9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000384273,9606.ENSP00000428056	HLA-DRB1,HLA-DQB1,RELA,PIK3R1	0.0013	0.0325	Downstream TCR signaling
RCTM	HSA-9020933	2	9	9606	9606.ENSP00000351255,9606.ENSP00000431885	STAT4,TYK2	0.0013	0.0325	Interleukin-23 signaling
RCTM	HSA-1592230	4	93	9606	9606.ENSP00000264867,9606.ENSP00000381736,9606.ENSP00000420588,9606.ENSP00000446252	PPARGC1A,ATP5F1A,TFAM,SOD2	0.0014	0.0331	Mitochondrial biogenesis
RCTM	HSA-3769402	3	42	9606	9606.ENSP00000245479,9606.ENSP00000375892,9606.ENSP00000486891	SOX9,AKT2,TCF7L2	0.0014	0.034	Deactivation of the beta-catenin transactivating complex
RCTM	HSA-110056	2	10	9606	9606.ENSP00000385675,9606.ENSP00000431885	IL6,TYK2	0.0015	0.0361	MAPK3 (ERK1) activation
RCTM	HSA-198693	2	10	9606	9606.ENSP00000368880,9606.ENSP00000375892	FOXO1,AKT2	0.0015	0.0361	AKT phosphorylates targets in the nucleus
RCTM	HSA-3108232	5	166	9606	9606.ENSP00000231509,9606.ENSP00000264867,9606.ENSP00000287820,9606.ENSP00000352516,9606.ENSP00000384273	NR3C1,PPARGC1A,PPARG,DNMT1,RELA	0.0016	0.0361	SUMO E3 ligases SUMOylate target proteins
RCTM	HSA-451927	3	44	9606	9606.ENSP00000351255,9606.ENSP00000369293,9606.ENSP00000428056	STAT4,IL2RA,PIK3R1	0.0016	0.0361	Interleukin-2 family signaling
RCTM	HSA-8877330	2	10	9606	9606.ENSP00000369293,9606.ENSP00000497102	IL2RA,CTLA4	0.0015	0.0361	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)
RCTM	HSA-8963901	2	10	9606	9606.ENSP00000252486,9606.ENSP00000497642	APOE,LPL	0.0015	0.0361	Chylomicron remodeling
RCTM	HSA-9020591	3	46	9606	9606.ENSP00000351255,9606.ENSP00000431885,9606.ENSP00000446252	STAT4,TYK2,SOD2	0.0018	0.0403	Interleukin-12 signaling
RCTM	HSA-9024446	3	46	9606	9606.ENSP00000252486,9606.ENSP00000300055,9606.ENSP00000348069	APOE,PLIN1,SREBF1	0.0018	0.0403	NR1H2 and NR1H3-mediated signaling
RCTM	HSA-9707616	3	46	9606	9606.ENSP00000212015,9606.ENSP00000264867,9606.ENSP00000380252	SIRT1,PPARGC1A,NFE2L2	0.0018	0.0403	Heme signaling
RCTM	HSA-8984722	2	12	9606	9606.ENSP00000351255,9606.ENSP00000431885	STAT4,TYK2	0.0021	0.0449	Interleukin-35 Signalling
RCTM	HSA-9027276	2	12	9606	9606.ENSP00000365016,9606.ENSP00000428056	IRS2,PIK3R1	0.0021	0.0449	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)
RCTM	HSA-9614399	2	12	9606	9606.ENSP00000368880,9606.ENSP00000375892	FOXO1,AKT2	0.0021	0.0449	Regulation of localization of FOXO transcription factors
